k,count,prob
520,123,4.00333e-05
521,125,4.06843e-05
522,119,3.87314e-05
523,117,3.80805e-05
524,122,3.97078e-05
525,119,3.87314e-05
526,104,3.38493e-05
527,118,3.84059e-05
528,142,4.62173e-05
529,123,4.00333e-05
530,121,3.93824e-05
531,125,4.06843e-05
532,106,3.45003e-05
533,115,3.74295e-05
534,116,3.7755e-05
535,121,3.93824e-05
536,121,3.93824e-05
537,111,3.61276e-05
538,112,3.64531e-05
539,85,2.76653e-05
540,122,3.97078e-05
541,128,4.16607e-05
542,116,3.7755e-05
543,122,3.97078e-05
544,99,3.22219e-05
545,104,3.38493e-05
546,109,3.54767e-05
547,107,3.48257e-05
548,101,3.28729e-05
549,94,3.05946e-05
550,111,3.61276e-05
551,106,3.45003e-05
552,126,4.10097e-05
553,115,3.74295e-05
554,103,3.35238e-05
555,96,3.12455e-05
556,117,3.80805e-05
557,111,3.61276e-05
558,90,2.92927e-05
559,97,3.1571e-05
560,108,3.51512e-05
561,106,3.45003e-05
562,98,3.18965e-05
563,94,3.05946e-05
564,102,3.31984e-05
565,112,3.64531e-05
566,94,3.05946e-05
567,89,2.89672e-05
568,87,2.83162e-05
569,124,4.03588e-05
570,115,3.74295e-05
571,111,3.61276e-05
572,90,2.92927e-05
573,108,3.51512e-05
574,86,2.79908e-05
575,98,3.18965e-05
576,112,3.64531e-05
577,114,3.7104e-05
578,106,3.45003e-05
579,99,3.22219e-05
580,101,3.28729e-05
581,103,3.35238e-05
582,93,3.02691e-05
583,93,3.02691e-05
584,114,3.7104e-05
585,94,3.05946e-05
586,91,2.96181e-05
587,82,2.66889e-05
588,104,3.38493e-05
589,83,2.70144e-05
590,87,2.83162e-05
591,95,3.092e-05
592,88,2.86417e-05
593,87,2.83162e-05
594,100,3.25474e-05
595,94,3.05946e-05
596,97,3.1571e-05
597,93,3.02691e-05
598,97,3.1571e-05
599,108,3.51512e-05
600,86,2.79908e-05
601,93,3.02691e-05
602,87,2.83162e-05
603,89,2.89672e-05
604,87,2.83162e-05
605,100,3.25474e-05
606,96,3.12455e-05
607,107,3.48257e-05
608,97,3.1571e-05
609,67,2.18068e-05
610,87,2.83162e-05
611,91,2.96181e-05
612,86,2.79908e-05
613,94,3.05946e-05
614,85,2.76653e-05
615,87,2.83162e-05
616,94,3.05946e-05
617,91,2.96181e-05
618,78,2.5387e-05
619,73,2.37596e-05
620,87,2.83162e-05
621,84,2.73398e-05
622,98,3.18965e-05
623,89,2.89672e-05
624,84,2.73398e-05
625,87,2.83162e-05
626,83,2.70144e-05
627,98,3.18965e-05
628,79,2.57125e-05
629,88,2.86417e-05
630,87,2.83162e-05
631,100,3.25474e-05
632,76,2.4736e-05
633,88,2.86417e-05
634,68,2.21322e-05
635,88,2.86417e-05
636,89,2.89672e-05
637,73,2.37596e-05
638,79,2.57125e-05
639,77,2.50615e-05
640,94,3.05946e-05
641,75,2.44106e-05
642,82,2.66889e-05
643,62,2.01794e-05
644,80,2.60379e-05
645,77,2.50615e-05
646,72,2.34341e-05
647,79,2.57125e-05
648,90,2.92927e-05
649,100,3.25474e-05
650,69,2.24577e-05
651,82,2.66889e-05
652,78,2.5387e-05
653,80,2.60379e-05
654,73,2.37596e-05
655,87,2.83162e-05
656,81,2.63634e-05
657,71,2.31087e-05
658,85,2.76653e-05
659,68,2.21322e-05
660,75,2.44106e-05
661,66,2.14813e-05
662,63,2.05049e-05
663,83,2.70144e-05
664,97,3.1571e-05
665,92,2.99436e-05
666,65,2.11558e-05
667,71,2.31087e-05
668,72,2.34341e-05
669,77,2.50615e-05
670,78,2.5387e-05
671,80,2.60379e-05
672,78,2.5387e-05
673,76,2.4736e-05
674,64,2.08303e-05
675,61,1.98539e-05
676,68,2.21322e-05
677,78,2.5387e-05
678,75,2.44106e-05
679,71,2.31087e-05
680,63,2.05049e-05
681,79,2.57125e-05
682,77,2.50615e-05
683,68,2.21322e-05
684,71,2.31087e-05
685,66,2.14813e-05
686,83,2.70144e-05
687,60,1.95284e-05
688,93,3.02691e-05
689,87,2.83162e-05
690,50,1.62737e-05
691,87,2.83162e-05
692,62,2.01794e-05
693,75,2.44106e-05
694,81,2.63634e-05
695,78,2.5387e-05
696,76,2.4736e-05
697,62,2.01794e-05
698,64,2.08303e-05
699,56,1.82266e-05
700,62,2.01794e-05
701,62,2.01794e-05
702,63,2.05049e-05
703,69,2.24577e-05
704,73,2.37596e-05
705,83,2.70144e-05
706,62,2.01794e-05
707,77,2.50615e-05
708,62,2.01794e-05
709,57,1.8552e-05
710,74,2.40851e-05
711,64,2.08303e-05
712,63,2.05049e-05
713,62,2.01794e-05
714,64,2.08303e-05
715,65,2.11558e-05
716,66,2.14813e-05
717,67,2.18068e-05
718,70,2.27832e-05
719,72,2.34341e-05
720,69,2.24577e-05
721,59,1.9203e-05
722,64,2.08303e-05
723,79,2.57125e-05
724,72,2.34341e-05
725,74,2.40851e-05
726,49,1.59482e-05
727,53,1.72501e-05
728,38,1.2368e-05
729,73,2.37596e-05
730,60,1.95284e-05
731,62,2.01794e-05
732,54,1.75756e-05
733,63,2.05049e-05
734,53,1.72501e-05
735,71,2.31087e-05
736,60,1.95284e-05
737,53,1.72501e-05
738,63,2.05049e-05
739,53,1.72501e-05
740,61,1.98539e-05
741,66,2.14813e-05
742,70,2.27832e-05
743,53,1.72501e-05
744,49,1.59482e-05
745,66,2.14813e-05
746,72,2.34341e-05
747,55,1.79011e-05
748,52,1.69247e-05
749,52,1.69247e-05
750,50,1.62737e-05
751,86,2.79908e-05
752,61,1.98539e-05
753,61,1.98539e-05
754,49,1.59482e-05
755,57,1.8552e-05
756,60,1.95284e-05
757,62,2.01794e-05
758,47,1.52973e-05
759,61,1.98539e-05
760,75,2.44106e-05
761,68,2.21322e-05
762,52,1.69247e-05
763,43,1.39954e-05
764,62,2.01794e-05
765,49,1.59482e-05
766,43,1.39954e-05
767,52,1.69247e-05
768,48,1.56228e-05
769,63,2.05049e-05
770,66,2.14813e-05
771,53,1.72501e-05
772,49,1.59482e-05
773,40,1.3019e-05
774,61,1.98539e-05
775,43,1.39954e-05
776,49,1.59482e-05
777,65,2.11558e-05
778,50,1.62737e-05
779,62,2.01794e-05
780,60,1.95284e-05
781,53,1.72501e-05
782,57,1.8552e-05
783,53,1.72501e-05
784,48,1.56228e-05
785,63,2.05049e-05
786,60,1.95284e-05
787,62,2.01794e-05
788,54,1.75756e-05
789,57,1.8552e-05
790,53,1.72501e-05
791,53,1.72501e-05
792,52,1.69247e-05
793,53,1.72501e-05
794,56,1.82266e-05
795,43,1.39954e-05
796,39,1.26935e-05
797,61,1.98539e-05
798,50,1.62737e-05
799,47,1.52973e-05
800,55,1.79011e-05
801,51,1.65992e-05
802,50,1.62737e-05
803,47,1.52973e-05
804,61,1.98539e-05
805,54,1.75756e-05
806,46,1.49718e-05
807,37,1.20425e-05
808,43,1.39954e-05
809,45,1.46463e-05
810,43,1.39954e-05
811,47,1.52973e-05
812,45,1.46463e-05
813,52,1.69247e-05
814,48,1.56228e-05
815,59,1.9203e-05
816,35,1.13916e-05
817,60,1.95284e-05
818,39,1.26935e-05
819,35,1.13916e-05
820,47,1.52973e-05
821,49,1.59482e-05
822,47,1.52973e-05
823,65,2.11558e-05
824,46,1.49718e-05
825,38,1.2368e-05
826,47,1.52973e-05
827,52,1.69247e-05
828,44,1.43209e-05
829,41,1.33444e-05
830,41,1.33444e-05
831,60,1.95284e-05
832,46,1.49718e-05
833,47,1.52973e-05
834,49,1.59482e-05
835,31,1.00897e-05
836,38,1.2368e-05
837,51,1.65992e-05
838,49,1.59482e-05
839,34,1.10661e-05
840,42,1.36699e-05
841,50,1.62737e-05
842,40,1.3019e-05
843,34,1.10661e-05
844,47,1.52973e-05
845,46,1.49718e-05
846,39,1.26935e-05
847,43,1.39954e-05
848,45,1.46463e-05
849,38,1.2368e-05
850,38,1.2368e-05
851,41,1.33444e-05
852,26,8.46233e-06
853,44,1.43209e-05
854,45,1.46463e-05
855,41,1.33444e-05
856,35,1.13916e-05
857,42,1.36699e-05
858,39,1.26935e-05
859,42,1.36699e-05
860,46,1.49718e-05
861,40,1.3019e-05
862,44,1.43209e-05
863,46,1.49718e-05
864,49,1.59482e-05
865,36,1.17171e-05
866,31,1.00897e-05
867,42,1.36699e-05
868,51,1.65992e-05
869,39,1.26935e-05
870,30,9.76422e-06
871,45,1.46463e-05
872,39,1.26935e-05
873,35,1.13916e-05
874,29,9.43875e-06
875,29,9.43875e-06
876,43,1.39954e-05
877,30,9.76422e-06
878,46,1.49718e-05
879,32,1.04152e-05
880,37,1.20425e-05
881,34,1.10661e-05
882,40,1.3019e-05
883,29,9.43875e-06
884,27,8.7878e-06
885,25,8.13685e-06
886,30,9.76422e-06
887,30,9.76422e-06
888,39,1.26935e-05
889,29,9.43875e-06
890,33,1.07406e-05
891,34,1.10661e-05
892,28,9.11328e-06
893,28,9.11328e-06
894,31,1.00897e-05
895,22,7.16043e-06
896,31,1.00897e-05
897,36,1.17171e-05
898,40,1.3019e-05
899,25,8.13685e-06
900,34,1.10661e-05
901,45,1.46463e-05
902,25,8.13685e-06
903,31,1.00897e-05
904,26,8.46233e-06
905,28,9.11328e-06
906,32,1.04152e-05
907,24,7.81138e-06
908,31,1.00897e-05
909,27,8.7878e-06
910,32,1.04152e-05
911,24,7.81138e-06
912,26,8.46233e-06
913,29,9.43875e-06
914,24,7.81138e-06
915,20,6.50948e-06
916,32,1.04152e-05
917,26,8.46233e-06
918,20,6.50948e-06
919,20,6.50948e-06
920,20,6.50948e-06
921,24,7.81138e-06
922,23,7.4859e-06
923,14,4.55664e-06
924,22,7.16043e-06
925,24,7.81138e-06
926,25,8.13685e-06
927,28,9.11328e-06
928,22,7.16043e-06
929,18,5.85853e-06
930,22,7.16043e-06
931,17,5.53306e-06
932,22,7.16043e-06
933,13,4.23116e-06
934,18,5.85853e-06
935,21,6.83496e-06
936,16,5.20759e-06
937,16,5.20759e-06
938,21,6.83496e-06
939,23,7.4859e-06
940,14,4.55664e-06
941,16,5.20759e-06
942,18,5.85853e-06
943,21,6.83496e-06
944,21,6.83496e-06
945,17,5.53306e-06
946,17,5.53306e-06
947,16,5.20759e-06
948,20,6.50948e-06
949,15,4.88211e-06
950,15,4.88211e-06
951,31,1.00897e-05
952,21,6.83496e-06
953,14,4.55664e-06
954,11,3.58022e-06
955,12,3.90569e-06
956,18,5.85853e-06
957,19,6.18401e-06
958,9,2.92927e-06
959,19,6.18401e-06
960,10,3.25474e-06
961,18,5.85853e-06
962,19,6.18401e-06
963,19,6.18401e-06
964,20,6.50948e-06
965,11,3.58022e-06
966,18,5.85853e-06
967,21,6.83496e-06
968,24,7.81138e-06
969,14,4.55664e-06
970,20,6.50948e-06
971,22,7.16043e-06
972,12,3.90569e-06
973,15,4.88211e-06
974,16,5.20759e-06
975,15,4.88211e-06
976,15,4.88211e-06
977,14,4.55664e-06
978,14,4.55664e-06
979,8,2.60379e-06
980,11,3.58022e-06
981,10,3.25474e-06
982,22,7.16043e-06
983,9,2.92927e-06
984,12,3.90569e-06
985,14,4.55664e-06
986,13,4.23116e-06
987,19,6.18401e-06
988,13,4.23116e-06
989,13,4.23116e-06
990,11,3.58022e-06
991,17,5.53306e-06
992,20,6.50948e-06
993,23,7.4859e-06
994,11,3.58022e-06
995,12,3.90569e-06
996,23,7.4859e-06
997,10,3.25474e-06
998,6,1.95284e-06
999,18,5.85853e-06
1000,17,5.53306e-06
1001,17,5.53306e-06
1002,17,5.53306e-06
1003,13,4.23116e-06
1004,13,4.23116e-06
1005,18,5.85853e-06
1006,14,4.55664e-06
1007,10,3.25474e-06
1008,17,5.53306e-06
1009,10,3.25474e-06
1010,11,3.58022e-06
1011,10,3.25474e-06
1012,14,4.55664e-06
1013,7,2.27832e-06
1014,12,3.90569e-06
1015,9,2.92927e-06
1016,14,4.55664e-06
1017,14,4.55664e-06
1018,3,9.76422e-07
1019,8,2.60379e-06
1020,11,3.58022e-06
1021,18,5.85853e-06
1022,10,3.25474e-06
1023,10,3.25474e-06
1024,14,4.55664e-06
1025,11,3.58022e-06
1026,14,4.55664e-06
1027,8,2.60379e-06
1028,14,4.55664e-06
1029,7,2.27832e-06
1030,8,2.60379e-06
1031,4,1.3019e-06
1032,3,9.76422e-07
1033,5,1.62737e-06
1034,9,2.92927e-06
1035,7,2.27832e-06
1036,8,2.60379e-06
1037,9,2.92927e-06
1038,6,1.95284e-06
1039,8,2.60379e-06
1040,13,4.23116e-06
1041,10,3.25474e-06
1042,9,2.92927e-06
1043,12,3.90569e-06
1044,12,3.90569e-06
1045,12,3.90569e-06
1046,8,2.60379e-06
1047,4,1.3019e-06
1048,8,2.60379e-06
1049,6,1.95284e-06
1050,12,3.90569e-06
1051,8,2.60379e-06
1052,6,1.95284e-06
1053,5,1.62737e-06
1054,6,1.95284e-06
1055,9,2.92927e-06
1056,10,3.25474e-06
1057,15,4.88211e-06
1058,5,1.62737e-06
1059,8,2.60379e-06
1060,9,2.92927e-06
1061,10,3.25474e-06
1062,7,2.27832e-06
1063,4,1.3019e-06
1064,6,1.95284e-06
1065,4,1.3019e-06
1066,10,3.25474e-06
1067,8,2.60379e-06
1068,12,3.90569e-06
1069,3,9.76422e-07
1070,8,2.60379e-06
1071,8,2.60379e-06
1072,3,9.76422e-07
1073,7,2.27832e-06
1074,10,3.25474e-06
1075,9,2.92927e-06
1076,5,1.62737e-06
1077,11,3.58022e-06
1078,10,3.25474e-06
1079,8,2.60379e-06
1080,5,1.62737e-06
1081,6,1.95284e-06
1082,8,2.60379e-06
1083,11,3.58022e-06
1084,3,9.76422e-07
1085,6,1.95284e-06
1086,3,9.76422e-07
1087,8,2.60379e-06
1088,13,4.23116e-06
1089,5,1.62737e-06
1090,5,1.62737e-06
1091,3,9.76422e-07
1092,4,1.3019e-06
1093,7,2.27832e-06
1094,11,3.58022e-06
1095,5,1.62737e-06
1096,11,3.58022e-06
1097,8,2.60379e-06
1098,3,9.76422e-07
1099,6,1.95284e-06
1100,5,1.62737e-06
1101,4,1.3019e-06
1102,4,1.3019e-06
1103,10,3.25474e-06
1104,5,1.62737e-06
1105,3,9.76422e-07
1106,3,9.76422e-07
1107,6,1.95284e-06
1108,7,2.27832e-06
1109,9,2.92927e-06
1110,11,3.58022e-06
1111,5,1.62737e-06
1112,8,2.60379e-06
1113,5,1.62737e-06
1114,7,2.27832e-06
1115,8,2.60379e-06
1116,7,2.27832e-06
1117,9,2.92927e-06
1118,5,1.62737e-06
1119,8,2.60379e-06
1120,3,9.76422e-07
1121,10,3.25474e-06
1122,10,3.25474e-06
1123,7,2.27832e-06
1124,4,1.3019e-06
1125,5,1.62737e-06
1126,6,1.95284e-06
1127,6,1.95284e-06
1128,5,1.62737e-06
1129,14,4.55664e-06
1130,7,2.27832e-06
1131,4,1.3019e-06
1132,6,1.95284e-06
1133,8,2.60379e-06
1134,4,1.3019e-06
1135,5,1.62737e-06
1136,7,2.27832e-06
1137,4,1.3019e-06
1138,6,1.95284e-06
1139,5,1.62737e-06
1140,9,2.92927e-06
1141,6,1.95284e-06
1142,7,2.27832e-06
1143,2,6.50948e-07
1144,4,1.3019e-06
1145,3,9.76422e-07
1146,6,1.95284e-06
1147,9,2.92927e-06
1148,3,9.76422e-07
1149,7,2.27832e-06
1150,7,2.27832e-06
1151,4,1.3019e-06
1152,5,1.62737e-06
1153,7,2.27832e-06
1154,7,2.27832e-06
1155,6,1.95284e-06
1156,9,2.92927e-06
1157,7,2.27832e-06
1158,5,1.62737e-06
1159,4,1.3019e-06
1160,2,6.50948e-07
1161,8,2.60379e-06
1162,5,1.62737e-06
1163,3,9.76422e-07
1164,6,1.95284e-06
1165,2,6.50948e-07
1166,6,1.95284e-06
1167,9,2.92927e-06
1168,2,6.50948e-07
1169,3,9.76422e-07
1170,6,1.95284e-06
1171,2,6.50948e-07
1172,3,9.76422e-07
1173,6,1.95284e-06
1174,4,1.3019e-06
1175,8,2.60379e-06
1176,3,9.76422e-07
1177,5,1.62737e-06
1178,8,2.60379e-06
1179,8,2.60379e-06
1180,14,4.55664e-06
1181,6,1.95284e-06
1182,4,1.3019e-06
1183,6,1.95284e-06
1184,4,1.3019e-06
1185,2,6.50948e-07
1186,8,2.60379e-06
1187,6,1.95284e-06
1188,9,2.92927e-06
1189,6,1.95284e-06
1190,6,1.95284e-06
1191,7,2.27832e-06
