k,count,prob
137,202,6.28164e-05
138,206,6.40603e-05
139,181,5.6286e-05
140,188,5.84628e-05
141,189,5.87738e-05
142,177,5.50421e-05
143,190,5.90847e-05
144,170,5.28653e-05
145,173,5.37982e-05
146,193,6.00177e-05
147,166,5.16214e-05
148,202,6.28164e-05
149,145,4.5091e-05
150,160,4.97556e-05
151,170,5.28653e-05
152,146,4.5402e-05
153,142,4.41581e-05
154,137,4.26032e-05
155,179,5.56641e-05
156,130,4.04264e-05
157,130,4.04264e-05
158,154,4.78897e-05
159,144,4.478e-05
160,126,3.91825e-05
161,123,3.82496e-05
162,148,4.60239e-05
163,136,4.22922e-05
164,127,3.94935e-05
165,139,4.32252e-05
166,166,5.16214e-05
167,119,3.70057e-05
168,131,4.07374e-05
169,135,4.19813e-05
170,114,3.54508e-05
171,102,3.17192e-05
172,108,3.3585e-05
173,128,3.98045e-05
174,101,3.14082e-05
175,115,3.57618e-05
176,96,2.98533e-05
177,127,3.94935e-05
178,128,3.98045e-05
179,126,3.91825e-05
180,107,3.3274e-05
181,115,3.57618e-05
182,104,3.23411e-05
183,105,3.26521e-05
184,102,3.17192e-05
185,93,2.89204e-05
186,94,2.92314e-05
187,104,3.23411e-05
188,105,3.26521e-05
189,93,2.89204e-05
190,112,3.48289e-05
191,106,3.29631e-05
192,121,3.76277e-05
193,83,2.58107e-05
194,101,3.14082e-05
195,82,2.54997e-05
196,99,3.07863e-05
197,81,2.51888e-05
198,100,3.10972e-05
199,69,2.14571e-05
200,102,3.17192e-05
201,83,2.58107e-05
202,80,2.48778e-05
203,93,2.89204e-05
204,79,2.45668e-05
205,85,2.64326e-05
206,82,2.54997e-05
207,92,2.86095e-05
208,83,2.58107e-05
209,83,2.58107e-05
210,72,2.239e-05
211,93,2.89204e-05
212,80,2.48778e-05
213,72,2.239e-05
214,82,2.54997e-05
215,89,2.76765e-05
216,69,2.14571e-05
217,91,2.82985e-05
218,71,2.2079e-05
219,76,2.36339e-05
220,76,2.36339e-05
221,74,2.3012e-05
222,82,2.54997e-05
223,79,2.45668e-05
224,70,2.17681e-05
225,49,1.52376e-05
226,56,1.74145e-05
227,59,1.83474e-05
228,78,2.42558e-05
229,71,2.2079e-05
230,72,2.239e-05
231,67,2.08351e-05
232,69,2.14571e-05
233,57,1.77254e-05
234,62,1.92803e-05
235,53,1.64815e-05
236,68,2.11461e-05
237,45,1.39938e-05
238,48,1.49267e-05
239,61,1.89693e-05
240,47,1.46157e-05
241,49,1.52376e-05
242,46,1.43047e-05
243,50,1.55486e-05
244,52,1.61706e-05
245,62,1.92803e-05
246,61,1.89693e-05
247,71,2.2079e-05
248,67,2.08351e-05
249,48,1.49267e-05
250,53,1.64815e-05
251,63,1.95913e-05
252,63,1.95913e-05
253,51,1.58596e-05
254,44,1.36828e-05
255,60,1.86583e-05
256,45,1.39938e-05
257,45,1.39938e-05
258,58,1.80364e-05
259,57,1.77254e-05
260,48,1.49267e-05
261,50,1.55486e-05
262,39,1.21279e-05
263,52,1.61706e-05
264,50,1.55486e-05
265,46,1.43047e-05
266,57,1.77254e-05
267,49,1.52376e-05
268,44,1.36828e-05
269,39,1.21279e-05
270,52,1.61706e-05
271,44,1.36828e-05
272,30,9.32917e-06
273,56,1.74145e-05
274,57,1.77254e-05
275,44,1.36828e-05
276,49,1.52376e-05
277,39,1.21279e-05
278,38,1.18169e-05
279,42,1.30608e-05
280,52,1.61706e-05
281,53,1.64815e-05
282,36,1.1195e-05
283,49,1.52376e-05
284,43,1.33718e-05
285,55,1.71035e-05
286,41,1.27499e-05
287,51,1.58596e-05
288,29,9.0182e-06
289,43,1.33718e-05
290,42,1.30608e-05
291,29,9.0182e-06
292,30,9.32917e-06
293,39,1.21279e-05
294,30,9.32917e-06
295,30,9.32917e-06
296,33,1.02621e-05
297,42,1.30608e-05
298,33,1.02621e-05
299,40,1.24389e-05
300,21,6.53042e-06
301,28,8.70723e-06
302,32,9.95112e-06
303,47,1.46157e-05
304,36,1.1195e-05
305,28,8.70723e-06
306,32,9.95112e-06
307,24,7.46334e-06
308,29,9.0182e-06
309,36,1.1195e-05
310,34,1.05731e-05
311,35,1.0884e-05
312,45,1.39938e-05
313,32,9.95112e-06
314,43,1.33718e-05
315,28,8.70723e-06
316,30,9.32917e-06
317,34,1.05731e-05
318,30,9.32917e-06
319,37,1.1506e-05
320,43,1.33718e-05
321,37,1.1506e-05
322,42,1.30608e-05
323,37,1.1506e-05
324,33,1.02621e-05
325,26,8.08528e-06
326,24,7.46334e-06
327,30,9.32917e-06
328,38,1.18169e-05
329,48,1.49267e-05
330,30,9.32917e-06
331,44,1.36828e-05
332,27,8.39625e-06
333,25,7.77431e-06
334,27,8.39625e-06
335,37,1.1506e-05
336,45,1.39938e-05
337,28,8.70723e-06
338,29,9.0182e-06
339,34,1.05731e-05
340,30,9.32917e-06
341,38,1.18169e-05
342,31,9.64014e-06
343,37,1.1506e-05
344,31,9.64014e-06
345,27,8.39625e-06
346,25,7.77431e-06
347,21,6.53042e-06
348,25,7.77431e-06
349,24,7.46334e-06
350,29,9.0182e-06
351,24,7.46334e-06
352,16,4.97556e-06
353,30,9.32917e-06
354,20,6.21945e-06
355,21,6.53042e-06
356,25,7.77431e-06
357,27,8.39625e-06
358,29,9.0182e-06
359,27,8.39625e-06
360,23,7.15236e-06
361,33,1.02621e-05
362,28,8.70723e-06
363,26,8.08528e-06
364,22,6.84139e-06
365,30,9.32917e-06
366,29,9.0182e-06
367,24,7.46334e-06
368,21,6.53042e-06
369,31,9.64014e-06
370,21,6.53042e-06
371,21,6.53042e-06
372,23,7.15236e-06
373,20,6.21945e-06
374,16,4.97556e-06
375,24,7.46334e-06
376,18,5.5975e-06
377,23,7.15236e-06
378,25,7.77431e-06
379,16,4.97556e-06
380,27,8.39625e-06
381,27,8.39625e-06
382,22,6.84139e-06
383,21,6.53042e-06
384,34,1.05731e-05
385,28,8.70723e-06
386,22,6.84139e-06
387,27,8.39625e-06
388,21,6.53042e-06
389,30,9.32917e-06
390,25,7.77431e-06
391,21,6.53042e-06
392,25,7.77431e-06
393,26,8.08528e-06
394,26,8.08528e-06
395,20,6.21945e-06
396,24,7.46334e-06
397,31,9.64014e-06
398,16,4.97556e-06
399,19,5.90847e-06
400,19,5.90847e-06
401,27,8.39625e-06
402,25,7.77431e-06
403,26,8.08528e-06
404,20,6.21945e-06
405,36,1.1195e-05
406,22,6.84139e-06
407,27,8.39625e-06
408,32,9.95112e-06
409,12,3.73167e-06
410,15,4.66459e-06
411,18,5.5975e-06
412,19,5.90847e-06
413,17,5.28653e-06
414,13,4.04264e-06
415,19,5.90847e-06
416,21,6.53042e-06
417,25,7.77431e-06
418,23,7.15236e-06
419,15,4.66459e-06
420,20,6.21945e-06
421,22,6.84139e-06
422,25,7.77431e-06
423,21,6.53042e-06
424,20,6.21945e-06
425,19,5.90847e-06
426,16,4.97556e-06
427,26,8.08528e-06
428,19,5.90847e-06
429,18,5.5975e-06
430,24,7.46334e-06
431,14,4.35361e-06
432,19,5.90847e-06
433,21,6.53042e-06
434,21,6.53042e-06
435,17,5.28653e-06
436,12,3.73167e-06
437,18,5.5975e-06
438,25,7.77431e-06
439,19,5.90847e-06
440,21,6.53042e-06
441,18,5.5975e-06
442,13,4.04264e-06
443,26,8.08528e-06
444,16,4.97556e-06
445,18,5.5975e-06
446,18,5.5975e-06
447,14,4.35361e-06
448,13,4.04264e-06
449,16,4.97556e-06
450,16,4.97556e-06
451,13,4.04264e-06
452,24,7.46334e-06
453,14,4.35361e-06
454,18,5.5975e-06
455,8,2.48778e-06
456,12,3.73167e-06
457,13,4.04264e-06
458,13,4.04264e-06
459,10,3.10972e-06
460,23,7.15236e-06
461,17,5.28653e-06
462,23,7.15236e-06
463,14,4.35361e-06
464,11,3.4207e-06
465,13,4.04264e-06
466,19,5.90847e-06
467,17,5.28653e-06
468,22,6.84139e-06
469,22,6.84139e-06
470,15,4.66459e-06
471,14,4.35361e-06
472,10,3.10972e-06
473,19,5.90847e-06
474,17,5.28653e-06
475,14,4.35361e-06
476,16,4.97556e-06
477,13,4.04264e-06
478,13,4.04264e-06
479,15,4.66459e-06
480,20,6.21945e-06
481,12,3.73167e-06
482,14,4.35361e-06
483,12,3.73167e-06
484,12,3.73167e-06
485,14,4.35361e-06
486,15,4.66459e-06
487,11,3.4207e-06
488,15,4.66459e-06
489,16,4.97556e-06
490,14,4.35361e-06
491,9,2.79875e-06
492,8,2.48778e-06
493,14,4.35361e-06
494,16,4.97556e-06
495,9,2.79875e-06
496,10,3.10972e-06
497,15,4.66459e-06
498,11,3.4207e-06
499,14,4.35361e-06
500,9,2.79875e-06
501,22,6.84139e-06
502,13,4.04264e-06
503,10,3.10972e-06
504,5,1.55486e-06
505,14,4.35361e-06
506,18,5.5975e-06
507,17,5.28653e-06
508,8,2.48778e-06
509,3,9.32917e-07
510,9,2.79875e-06
511,16,4.97556e-06
512,14,4.35361e-06
513,11,3.4207e-06
514,10,3.10972e-06
515,10,3.10972e-06
516,6,1.86583e-06
517,14,4.35361e-06
518,6,1.86583e-06
519,7,2.17681e-06
520,10,3.10972e-06
521,11,3.4207e-06
522,8,2.48778e-06
523,17,5.28653e-06
524,12,3.73167e-06
525,7,2.17681e-06
526,18,5.5975e-06
527,10,3.10972e-06
528,15,4.66459e-06
529,12,3.73167e-06
530,16,4.97556e-06
531,14,4.35361e-06
532,8,2.48778e-06
533,9,2.79875e-06
534,8,2.48778e-06
535,11,3.4207e-06
536,7,2.17681e-06
537,9,2.79875e-06
538,11,3.4207e-06
539,11,3.4207e-06
540,6,1.86583e-06
541,13,4.04264e-06
542,11,3.4207e-06
543,15,4.66459e-06
544,12,3.73167e-06
545,10,3.10972e-06
546,11,3.4207e-06
547,11,3.4207e-06
548,3,9.32917e-07
549,8,2.48778e-06
550,7,2.17681e-06
551,4,1.24389e-06
552,5,1.55486e-06
553,13,4.04264e-06
554,7,2.17681e-06
555,10,3.10972e-06
556,4,1.24389e-06
557,9,2.79875e-06
558,9,2.79875e-06
559,7,2.17681e-06
560,13,4.04264e-06
561,11,3.4207e-06
562,7,2.17681e-06
563,16,4.97556e-06
564,11,3.4207e-06
565,11,3.4207e-06
566,4,1.24389e-06
567,5,1.55486e-06
568,6,1.86583e-06
569,9,2.79875e-06
570,8,2.48778e-06
571,9,2.79875e-06
572,6,1.86583e-06
573,5,1.55486e-06
574,11,3.4207e-06
575,10,3.10972e-06
576,11,3.4207e-06
577,12,3.73167e-06
578,5,1.55486e-06
579,7,2.17681e-06
580,11,3.4207e-06
581,7,2.17681e-06
582,11,3.4207e-06
583,11,3.4207e-06
584,5,1.55486e-06
585,6,1.86583e-06
586,7,2.17681e-06
587,5,1.55486e-06
588,4,1.24389e-06
589,7,2.17681e-06
590,8,2.48778e-06
591,6,1.86583e-06
592,7,2.17681e-06
593,9,2.79875e-06
594,8,2.48778e-06
595,5,1.55486e-06
596,10,3.10972e-06
597,5,1.55486e-06
598,10,3.10972e-06
599,5,1.55486e-06
600,8,2.48778e-06
601,4,1.24389e-06
602,6,1.86583e-06
603,11,3.4207e-06
604,1,3.10972e-07
605,13,4.04264e-06
606,4,1.24389e-06
607,7,2.17681e-06
608,11,3.4207e-06
609,5,1.55486e-06
610,8,2.48778e-06
611,5,1.55486e-06
612,8,2.48778e-06
613,8,2.48778e-06
614,13,4.04264e-06
615,4,1.24389e-06
616,7,2.17681e-06
617,6,1.86583e-06
618,6,1.86583e-06
619,6,1.86583e-06
620,6,1.86583e-06
621,6,1.86583e-06
622,9,2.79875e-06
623,8,2.48778e-06
624,7,2.17681e-06
625,3,9.32917e-07
626,7,2.17681e-06
627,3,9.32917e-07
628,10,3.10972e-06
629,5,1.55486e-06
630,6,1.86583e-06
631,6,1.86583e-06
632,8,2.48778e-06
633,6,1.86583e-06
634,9,2.79875e-06
635,7,2.17681e-06
636,5,1.55486e-06
637,7,2.17681e-06
638,8,2.48778e-06
639,4,1.24389e-06
640,7,2.17681e-06
641,4,1.24389e-06
642,8,2.48778e-06
643,8,2.48778e-06
644,9,2.79875e-06
645,4,1.24389e-06
646,7,2.17681e-06
647,7,2.17681e-06
648,10,3.10972e-06
649,5,1.55486e-06
650,8,2.48778e-06
651,9,2.79875e-06
652,5,1.55486e-06
653,5,1.55486e-06
654,5,1.55486e-06
655,4,1.24389e-06
656,6,1.86583e-06
657,4,1.24389e-06
658,3,9.32917e-07
659,8,2.48778e-06
660,2,6.21945e-07
661,6,1.86583e-06
662,7,2.17681e-06
663,8,2.48778e-06
664,3,9.32917e-07
665,7,2.17681e-06
666,5,1.55486e-06
667,5,1.55486e-06
668,8,2.48778e-06
669,8,2.48778e-06
670,3,9.32917e-07
671,8,2.48778e-06
672,6,1.86583e-06
673,10,3.10972e-06
674,7,2.17681e-06
675,4,1.24389e-06
676,4,1.24389e-06
677,5,1.55486e-06
678,7,2.17681e-06
679,9,2.79875e-06
680,3,9.32917e-07
681,5,1.55486e-06
682,8,2.48778e-06
683,8,2.48778e-06
684,6,1.86583e-06
685,9,2.79875e-06
686,5,1.55486e-06
687,5,1.55486e-06
688,4,1.24389e-06
689,5,1.55486e-06
690,10,3.10972e-06
691,5,1.55486e-06
692,4,1.24389e-06
693,8,2.48778e-06
694,7,2.17681e-06
695,4,1.24389e-06
696,13,4.04264e-06
697,6,1.86583e-06
698,3,9.32917e-07
699,4,1.24389e-06
700,4,1.24389e-06
701,7,2.17681e-06
702,9,2.79875e-06
703,6,1.86583e-06
704,6,1.86583e-06
705,1,3.10972e-07
706,6,1.86583e-06
707,4,1.24389e-06
708,4,1.24389e-06
709,9,2.79875e-06
710,7,2.17681e-06
711,4,1.24389e-06
712,4,1.24389e-06
713,7,2.17681e-06
714,4,1.24389e-06
715,4,1.24389e-06
716,4,1.24389e-06
717,6,1.86583e-06
718,5,1.55486e-06
719,5,1.55486e-06
720,5,1.55486e-06
721,4,1.24389e-06
722,2,6.21945e-07
723,3,9.32917e-07
724,2,6.21945e-07
725,3,9.32917e-07
726,8,2.48778e-06
727,4,1.24389e-06
728,11,3.4207e-06
729,3,9.32917e-07
730,4,1.24389e-06
731,8,2.48778e-06
732,5,1.55486e-06
733,6,1.86583e-06
734,5,1.55486e-06
735,7,2.17681e-06
736,3,9.32917e-07
737,7,2.17681e-06
738,3,9.32917e-07
739,10,3.10972e-06
740,6,1.86583e-06
741,1,3.10972e-07
742,4,1.24389e-06
743,5,1.55486e-06
744,10,3.10972e-06
745,8,2.48778e-06
746,4,1.24389e-06
747,4,1.24389e-06
748,4,1.24389e-06
749,7,2.17681e-06
750,11,3.4207e-06
751,2,6.21945e-07
752,5,1.55486e-06
753,6,1.86583e-06
754,4,1.24389e-06
755,6,1.86583e-06
756,6,1.86583e-06
757,3,9.32917e-07
758,5,1.55486e-06
759,6,1.86583e-06
760,10,3.10972e-06
761,8,2.48778e-06
762,11,3.4207e-06
763,5,1.55486e-06
764,11,3.4207e-06
765,5,1.55486e-06
766,6,1.86583e-06
767,5,1.55486e-06
768,6,1.86583e-06
769,3,9.32917e-07
770,5,1.55486e-06
771,2,6.21945e-07
772,6,1.86583e-06
773,5,1.55486e-06
774,5,1.55486e-06
775,5,1.55486e-06
776,4,1.24389e-06
777,7,2.17681e-06
778,3,9.32917e-07
779,5,1.55486e-06
780,2,6.21945e-07
781,9,2.79875e-06
782,5,1.55486e-06
783,8,2.48778e-06
784,4,1.24389e-06
785,4,1.24389e-06
786,1,3.10972e-07
787,4,1.24389e-06
788,6,1.86583e-06
789,7,2.17681e-06
790,5,1.55486e-06
791,7,2.17681e-06
792,1,3.10972e-07
793,4,1.24389e-06
794,3,9.32917e-07
795,6,1.86583e-06
796,2,6.21945e-07
797,4,1.24389e-06
798,5,1.55486e-06
799,6,1.86583e-06
800,3,9.32917e-07
801,3,9.32917e-07
802,3,9.32917e-07
803,2,6.21945e-07
804,4,1.24389e-06
805,8,2.48778e-06
806,5,1.55486e-06
807,4,1.24389e-06
808,4,1.24389e-06
809,1,3.10972e-07
810,5,1.55486e-06
811,3,9.32917e-07
812,6,1.86583e-06
813,2,6.21945e-07
814,3,9.32917e-07
815,7,2.17681e-06
816,2,6.21945e-07
817,4,1.24389e-06
818,4,1.24389e-06
819,3,9.32917e-07
820,6,1.86583e-06
821,3,9.32917e-07
822,1,3.10972e-07
823,6,1.86583e-06
824,2,6.21945e-07
825,7,2.17681e-06
826,4,1.24389e-06
827,2,6.21945e-07
828,6,1.86583e-06
829,2,6.21945e-07
830,1,3.10972e-07
832,4,1.24389e-06
833,1,3.10972e-07
834,4,1.24389e-06
835,2,6.21945e-07
836,4,1.24389e-06
837,4,1.24389e-06
838,3,9.32917e-07
839,3,9.32917e-07
840,5,1.55486e-06
841,9,2.79875e-06
842,4,1.24389e-06
843,1,3.10972e-07
845,4,1.24389e-06
846,2,6.21945e-07
847,1,3.10972e-07
848,3,9.32917e-07
849,2,6.21945e-07
850,4,1.24389e-06
851,2,6.21945e-07
853,1,3.10972e-07
854,5,1.55486e-06
855,5,1.55486e-06
856,4,1.24389e-06
857,5,1.55486e-06
858,5,1.55486e-06
859,1,3.10972e-07
861,2,6.21945e-07
862,6,1.86583e-06
863,1,3.10972e-07
864,6,1.86583e-06
865,5,1.55486e-06
866,4,1.24389e-06
867,6,1.86583e-06
868,2,6.21945e-07
869,2,6.21945e-07
870,2,6.21945e-07
871,3,9.32917e-07
872,5,1.55486e-06
873,4,1.24389e-06
874,4,1.24389e-06
875,6,1.86583e-06
876,1,3.10972e-07
877,3,9.32917e-07
878,5,1.55486e-06
879,2,6.21945e-07
880,4,1.24389e-06
881,3,9.32917e-07
882,2,6.21945e-07
883,2,6.21945e-07
884,1,3.10972e-07
885,2,6.21945e-07
886,3,9.32917e-07
887,5,1.55486e-06
888,1,3.10972e-07
889,1,3.10972e-07
890,2,6.21945e-07
891,1,3.10972e-07
892,3,9.32917e-07
893,4,1.24389e-06
894,1,3.10972e-07
895,6,1.86583e-06
896,3,9.32917e-07
897,2,6.21945e-07
898,2,6.21945e-07
899,4,1.24389e-06
900,3,9.32917e-07
901,4,1.24389e-06
902,3,9.32917e-07
903,3,9.32917e-07
904,2,6.21945e-07
905,2,6.21945e-07
906,1,3.10972e-07
907,4,1.24389e-06
908,1,3.10972e-07
909,4,1.24389e-06
910,3,9.32917e-07
911,5,1.55486e-06
912,2,6.21945e-07
913,1,3.10972e-07
914,3,9.32917e-07
915,1,3.10972e-07
916,3,9.32917e-07
917,3,9.32917e-07
918,4,1.24389e-06
919,4,1.24389e-06
920,3,9.32917e-07
921,3,9.32917e-07
922,2,6.21945e-07
923,2,6.21945e-07
924,3,9.32917e-07
925,2,6.21945e-07
926,8,2.48778e-06
927,2,6.21945e-07
928,3,9.32917e-07
929,3,9.32917e-07
930,1,3.10972e-07
931,3,9.32917e-07
932,5,1.55486e-06
933,2,6.21945e-07
935,5,1.55486e-06
936,2,6.21945e-07
937,2,6.21945e-07
938,1,3.10972e-07
939,2,6.21945e-07
940,4,1.24389e-06
941,6,1.86583e-06
942,5,1.55486e-06
943,3,9.32917e-07
944,1,3.10972e-07
945,3,9.32917e-07
946,3,9.32917e-07
947,4,1.24389e-06
948,4,1.24389e-06
949,2,6.21945e-07
950,4,1.24389e-06
951,4,1.24389e-06
952,5,1.55486e-06
953,1,3.10972e-07
954,2,6.21945e-07
955,4,1.24389e-06
956,4,1.24389e-06
957,3,9.32917e-07
958,2,6.21945e-07
959,2,6.21945e-07
960,2,6.21945e-07
961,1,3.10972e-07
962,3,9.32917e-07
963,4,1.24389e-06
964,1,3.10972e-07
965,4,1.24389e-06
966,2,6.21945e-07
967,4,1.24389e-06
968,2,6.21945e-07
969,2,6.21945e-07
970,3,9.32917e-07
971,2,6.21945e-07
972,4,1.24389e-06
974,2,6.21945e-07
976,4,1.24389e-06
977,3,9.32917e-07
978,2,6.21945e-07
979,5,1.55486e-06
980,3,9.32917e-07
981,3,9.32917e-07
982,2,6.21945e-07
983,4,1.24389e-06
984,1,3.10972e-07
985,6,1.86583e-06
986,4,1.24389e-06
987,1,3.10972e-07
988,1,3.10972e-07
989,1,3.10972e-07
990,3,9.32917e-07
991,3,9.32917e-07
992,2,6.21945e-07
993,3,9.32917e-07
994,3,9.32917e-07
995,2,6.21945e-07
996,2,6.21945e-07
997,2,6.21945e-07
998,2,6.21945e-07
999,2,6.21945e-07
1000,4,1.24389e-06
1001,1,3.10972e-07
1002,4,1.24389e-06
1003,4,1.24389e-06
1004,3,9.32917e-07
1005,3,9.32917e-07
1008,3,9.32917e-07
1009,3,9.32917e-07
1010,1,3.10972e-07
1011,2,6.21945e-07
1012,3,9.32917e-07
1013,2,6.21945e-07
1016,5,1.55486e-06
1017,2,6.21945e-07
1018,4,1.24389e-06
1019,4,1.24389e-06
1020,1,3.10972e-07
1021,3,9.32917e-07
1022,2,6.21945e-07
1023,1,3.10972e-07
1024,3,9.32917e-07
1025,4,1.24389e-06
1026,1,3.10972e-07
1027,4,1.24389e-06
1028,2,6.21945e-07
1029,1,3.10972e-07
1030,2,6.21945e-07
1031,3,9.32917e-07
1032,4,1.24389e-06
1033,1,3.10972e-07
1034,4,1.24389e-06
1035,5,1.55486e-06
1036,2,6.21945e-07
1038,1,3.10972e-07
1040,2,6.21945e-07
1041,4,1.24389e-06
1042,2,6.21945e-07
1045,3,9.32917e-07
1046,1,3.10972e-07
1047,3,9.32917e-07
1048,1,3.10972e-07
1049,2,6.21945e-07
1050,3,9.32917e-07
1052,2,6.21945e-07
1053,2,6.21945e-07
1054,2,6.21945e-07
1055,1,3.10972e-07
1056,1,3.10972e-07
1057,1,3.10972e-07
1058,3,9.32917e-07
1060,1,3.10972e-07
1061,2,6.21945e-07
1062,1,3.10972e-07
1063,6,1.86583e-06
1064,1,3.10972e-07
1065,4,1.24389e-06
1066,2,6.21945e-07
1067,2,6.21945e-07
1068,1,3.10972e-07
1069,4,1.24389e-06
1070,1,3.10972e-07
1071,1,3.10972e-07
1072,1,3.10972e-07
1073,2,6.21945e-07
1074,1,3.10972e-07
1075,1,3.10972e-07
1077,2,6.21945e-07
1078,1,3.10972e-07
1079,2,6.21945e-07
1080,3,9.32917e-07
1082,3,9.32917e-07
1083,1,3.10972e-07
1084,4,1.24389e-06
1085,4,1.24389e-06
1086,4,1.24389e-06
1087,1,3.10972e-07
1088,2,6.21945e-07
1089,2,6.21945e-07
1090,3,9.32917e-07
1091,1,3.10972e-07
1092,3,9.32917e-07
1093,4,1.24389e-06
1094,1,3.10972e-07
1095,2,6.21945e-07
1096,4,1.24389e-06
1099,2,6.21945e-07
1101,4,1.24389e-06
1102,2,6.21945e-07
1103,1,3.10972e-07
1104,1,3.10972e-07
1105,4,1.24389e-06
1106,1,3.10972e-07
1108,2,6.21945e-07
1109,6,1.86583e-06
1110,1,3.10972e-07
1111,4,1.24389e-06
1112,1,3.10972e-07
1113,2,6.21945e-07
1114,1,3.10972e-07
1116,1,3.10972e-07
1117,1,3.10972e-07
1118,2,6.21945e-07
1120,2,6.21945e-07
1121,2,6.21945e-07
1122,2,6.21945e-07
1123,5,1.55486e-06
1124,3,9.32917e-07
1125,2,6.21945e-07
1126,3,9.32917e-07
1127,3,9.32917e-07
1128,1,3.10972e-07
1129,1,3.10972e-07
1130,1,3.10972e-07
1131,3,9.32917e-07
1132,2,6.21945e-07
1133,1,3.10972e-07
1134,2,6.21945e-07
1135,3,9.32917e-07
1136,4,1.24389e-06
1137,2,6.21945e-07
1138,2,6.21945e-07
1141,2,6.21945e-07
1143,1,3.10972e-07
1145,5,1.55486e-06
1147,5,1.55486e-06
1148,1,3.10972e-07
1149,2,6.21945e-07
1150,3,9.32917e-07
1151,1,3.10972e-07
1152,1,3.10972e-07
1153,2,6.21945e-07
1154,1,3.10972e-07
1155,3,9.32917e-07
1156,4,1.24389e-06
1157,2,6.21945e-07
1158,1,3.10972e-07
1159,2,6.21945e-07
1162,3,9.32917e-07
1163,2,6.21945e-07
1164,1,3.10972e-07
1165,2,6.21945e-07
1166,3,9.32917e-07
1167,2,6.21945e-07
1168,1,3.10972e-07
1169,1,3.10972e-07
1170,1,3.10972e-07
1172,1,3.10972e-07
1173,1,3.10972e-07
1174,2,6.21945e-07
1176,2,6.21945e-07
1177,3,9.32917e-07
1178,2,6.21945e-07
1179,3,9.32917e-07
1181,1,3.10972e-07
1182,1,3.10972e-07
1183,2,6.21945e-07
1184,2,6.21945e-07
1186,1,3.10972e-07
1187,1,3.10972e-07
1188,1,3.10972e-07
1190,1,3.10972e-07
1191,1,3.10972e-07
1192,3,9.32917e-07
1193,1,3.10972e-07
1194,4,1.24389e-06
1195,2,6.21945e-07
1196,1,3.10972e-07
1197,1,3.10972e-07
1198,3,9.32917e-07
1199,3,9.32917e-07
1200,3,9.32917e-07
1201,2,6.21945e-07
