k,count,prob
185,13,1.14549e-05
186,21,1.8504e-05
187,21,1.8504e-05
188,19,1.67417e-05
189,20,1.76229e-05
190,21,1.8504e-05
191,16,1.40983e-05
192,15,1.32171e-05
193,19,1.67417e-05
194,22,1.93851e-05
195,13,1.14549e-05
196,20,1.76229e-05
197,20,1.76229e-05
198,12,1.05737e-05
199,13,1.14549e-05
200,13,1.14549e-05
201,11,9.69257e-06
202,19,1.67417e-05
203,17,1.49794e-05
204,11,9.69257e-06
205,12,1.05737e-05
206,13,1.14549e-05
207,21,1.8504e-05
208,18,1.58606e-05
209,17,1.49794e-05
210,9,7.93028e-06
211,21,1.8504e-05
212,16,1.40983e-05
213,12,1.05737e-05
214,11,9.69257e-06
215,14,1.2336e-05
216,12,1.05737e-05
217,13,1.14549e-05
218,17,1.49794e-05
219,11,9.69257e-06
220,20,1.76229e-05
221,20,1.76229e-05
222,16,1.40983e-05
223,16,1.40983e-05
224,13,1.14549e-05
225,12,1.05737e-05
226,10,8.81143e-06
227,7,6.168e-06
228,13,1.14549e-05
229,10,8.81143e-06
230,19,1.67417e-05
231,10,8.81143e-06
232,17,1.49794e-05
233,6,5.28686e-06
234,8,7.04914e-06
235,12,1.05737e-05
236,7,6.168e-06
237,11,9.69257e-06
238,11,9.69257e-06
239,11,9.69257e-06
240,10,8.81143e-06
241,15,1.32171e-05
242,9,7.93028e-06
243,13,1.14549e-05
244,6,5.28686e-06
245,8,7.04914e-06
246,10,8.81143e-06
247,13,1.14549e-05
248,5,4.40571e-06
249,4,3.52457e-06
250,9,7.93028e-06
251,13,1.14549e-05
252,11,9.69257e-06
253,3,2.64343e-06
254,11,9.69257e-06
255,5,4.40571e-06
256,11,9.69257e-06
257,15,1.32171e-05
258,15,1.32171e-05
259,9,7.93028e-06
260,4,3.52457e-06
261,12,1.05737e-05
262,5,4.40571e-06
263,15,1.32171e-05
264,14,1.2336e-05
265,10,8.81143e-06
266,12,1.05737e-05
267,10,8.81143e-06
268,11,9.69257e-06
269,4,3.52457e-06
270,12,1.05737e-05
271,10,8.81143e-06
272,6,5.28686e-06
273,10,8.81143e-06
274,9,7.93028e-06
275,8,7.04914e-06
276,13,1.14549e-05
277,6,5.28686e-06
278,4,3.52457e-06
279,12,1.05737e-05
280,7,6.168e-06
281,5,4.40571e-06
282,7,6.168e-06
283,6,5.28686e-06
284,4,3.52457e-06
285,8,7.04914e-06
286,7,6.168e-06
287,6,5.28686e-06
288,4,3.52457e-06
289,3,2.64343e-06
290,11,9.69257e-06
291,6,5.28686e-06
292,10,8.81143e-06
293,6,5.28686e-06
294,6,5.28686e-06
295,9,7.93028e-06
296,9,7.93028e-06
297,10,8.81143e-06
298,11,9.69257e-06
299,11,9.69257e-06
300,5,4.40571e-06
301,4,3.52457e-06
302,5,4.40571e-06
303,5,4.40571e-06
304,2,1.76229e-06
305,6,5.28686e-06
306,6,5.28686e-06
307,9,7.93028e-06
308,4,3.52457e-06
309,7,6.168e-06
310,6,5.28686e-06
311,8,7.04914e-06
312,9,7.93028e-06
313,6,5.28686e-06
314,7,6.168e-06
315,3,2.64343e-06
316,9,7.93028e-06
317,2,1.76229e-06
318,7,6.168e-06
319,6,5.28686e-06
320,9,7.93028e-06
321,5,4.40571e-06
322,2,1.76229e-06
323,3,2.64343e-06
324,6,5.28686e-06
325,3,2.64343e-06
326,3,2.64343e-06
327,8,7.04914e-06
328,4,3.52457e-06
329,3,2.64343e-06
330,5,4.40571e-06
331,2,1.76229e-06
332,8,7.04914e-06
333,5,4.40571e-06
334,4,3.52457e-06
335,6,5.28686e-06
336,4,3.52457e-06
337,7,6.168e-06
338,4,3.52457e-06
339,4,3.52457e-06
340,7,6.168e-06
341,4,3.52457e-06
342,4,3.52457e-06
344,6,5.28686e-06
345,5,4.40571e-06
346,2,1.76229e-06
347,7,6.168e-06
348,2,1.76229e-06
349,2,1.76229e-06
350,5,4.40571e-06
351,4,3.52457e-06
352,7,6.168e-06
353,7,6.168e-06
354,1,8.81143e-07
355,5,4.40571e-06
356,4,3.52457e-06
357,2,1.76229e-06
358,3,2.64343e-06
359,3,2.64343e-06
360,6,5.28686e-06
361,4,3.52457e-06
362,5,4.40571e-06
363,2,1.76229e-06
364,2,1.76229e-06
365,3,2.64343e-06
366,4,3.52457e-06
367,2,1.76229e-06
368,5,4.40571e-06
369,5,4.40571e-06
370,2,1.76229e-06
371,6,5.28686e-06
372,4,3.52457e-06
373,4,3.52457e-06
374,5,4.40571e-06
375,5,4.40571e-06
376,4,3.52457e-06
377,3,2.64343e-06
378,3,2.64343e-06
379,4,3.52457e-06
380,3,2.64343e-06
381,6,5.28686e-06
382,2,1.76229e-06
383,3,2.64343e-06
384,3,2.64343e-06
385,3,2.64343e-06
386,1,8.81143e-07
387,2,1.76229e-06
388,5,4.40571e-06
389,1,8.81143e-07
390,5,4.40571e-06
391,1,8.81143e-07
392,3,2.64343e-06
393,5,4.40571e-06
394,1,8.81143e-07
395,3,2.64343e-06
396,4,3.52457e-06
398,1,8.81143e-07
399,2,1.76229e-06
400,4,3.52457e-06
401,2,1.76229e-06
402,3,2.64343e-06
403,9,7.93028e-06
404,1,8.81143e-07
405,5,4.40571e-06
406,2,1.76229e-06
407,3,2.64343e-06
408,2,1.76229e-06
409,2,1.76229e-06
410,1,8.81143e-07
411,3,2.64343e-06
412,3,2.64343e-06
413,2,1.76229e-06
414,4,3.52457e-06
415,1,8.81143e-07
416,2,1.76229e-06
417,2,1.76229e-06
418,3,2.64343e-06
419,2,1.76229e-06
420,5,4.40571e-06
421,2,1.76229e-06
422,1,8.81143e-07
423,3,2.64343e-06
424,4,3.52457e-06
425,2,1.76229e-06
427,4,3.52457e-06
428,3,2.64343e-06
429,2,1.76229e-06
430,2,1.76229e-06
431,6,5.28686e-06
432,3,2.64343e-06
433,3,2.64343e-06
434,4,3.52457e-06
435,2,1.76229e-06
437,2,1.76229e-06
438,5,4.40571e-06
439,2,1.76229e-06
440,2,1.76229e-06
441,4,3.52457e-06
442,3,2.64343e-06
443,4,3.52457e-06
445,3,2.64343e-06
446,5,4.40571e-06
447,3,2.64343e-06
448,4,3.52457e-06
449,3,2.64343e-06
450,3,2.64343e-06
452,1,8.81143e-07
453,5,4.40571e-06
454,1,8.81143e-07
455,3,2.64343e-06
456,2,1.76229e-06
457,2,1.76229e-06
458,2,1.76229e-06
459,1,8.81143e-07
460,3,2.64343e-06
461,2,1.76229e-06
462,6,5.28686e-06
463,6,5.28686e-06
464,1,8.81143e-07
465,3,2.64343e-06
466,4,3.52457e-06
468,5,4.40571e-06
469,1,8.81143e-07
470,2,1.76229e-06
471,2,1.76229e-06
472,4,3.52457e-06
473,4,3.52457e-06
474,3,2.64343e-06
475,1,8.81143e-07
476,3,2.64343e-06
477,2,1.76229e-06
478,2,1.76229e-06
480,2,1.76229e-06
483,2,1.76229e-06
484,2,1.76229e-06
485,2,1.76229e-06
486,3,2.64343e-06
488,1,8.81143e-07
489,2,1.76229e-06
490,2,1.76229e-06
491,2,1.76229e-06
492,2,1.76229e-06
493,1,8.81143e-07
494,4,3.52457e-06
495,3,2.64343e-06
497,2,1.76229e-06
499,4,3.52457e-06
500,6,5.28686e-06
501,4,3.52457e-06
502,1,8.81143e-07
503,4,3.52457e-06
504,2,1.76229e-06
505,1,8.81143e-07
506,2,1.76229e-06
508,3,2.64343e-06
510,1,8.81143e-07
511,2,1.76229e-06
512,1,8.81143e-07
513,1,8.81143e-07
514,3,2.64343e-06
515,3,2.64343e-06
516,2,1.76229e-06
517,2,1.76229e-06
518,1,8.81143e-07
519,1,8.81143e-07
520,2,1.76229e-06
521,1,8.81143e-07
522,2,1.76229e-06
523,1,8.81143e-07
524,2,1.76229e-06
525,2,1.76229e-06
526,2,1.76229e-06
528,1,8.81143e-07
529,1,8.81143e-07
530,2,1.76229e-06
531,2,1.76229e-06
532,1,8.81143e-07
533,1,8.81143e-07
534,1,8.81143e-07
535,1,8.81143e-07
536,3,2.64343e-06
537,2,1.76229e-06
538,3,2.64343e-06
539,1,8.81143e-07
540,2,1.76229e-06
541,1,8.81143e-07
542,2,1.76229e-06
543,1,8.81143e-07
545,2,1.76229e-06
546,3,2.64343e-06
547,1,8.81143e-07
548,1,8.81143e-07
549,2,1.76229e-06
550,3,2.64343e-06
551,1,8.81143e-07
552,5,4.40571e-06
553,3,2.64343e-06
554,1,8.81143e-07
555,1,8.81143e-07
556,1,8.81143e-07
557,2,1.76229e-06
558,1,8.81143e-07
560,1,8.81143e-07
563,4,3.52457e-06
567,1,8.81143e-07
568,2,1.76229e-06
569,3,2.64343e-06
571,2,1.76229e-06
572,1,8.81143e-07
573,2,1.76229e-06
574,1,8.81143e-07
575,1,8.81143e-07
576,1,8.81143e-07
577,2,1.76229e-06
579,1,8.81143e-07
581,1,8.81143e-07
582,2,1.76229e-06
583,1,8.81143e-07
584,2,1.76229e-06
585,1,8.81143e-07
586,1,8.81143e-07
588,2,1.76229e-06
591,1,8.81143e-07
592,1,8.81143e-07
595,1,8.81143e-07
596,2,1.76229e-06
597,2,1.76229e-06
598,2,1.76229e-06
601,2,1.76229e-06
602,3,2.64343e-06
603,1,8.81143e-07
604,1,8.81143e-07
605,1,8.81143e-07
607,1,8.81143e-07
609,1,8.81143e-07
610,1,8.81143e-07
611,1,8.81143e-07
612,1,8.81143e-07
614,4,3.52457e-06
615,1,8.81143e-07
617,1,8.81143e-07
618,3,2.64343e-06
620,2,1.76229e-06
624,1,8.81143e-07
625,1,8.81143e-07
626,2,1.76229e-06
627,1,8.81143e-07
628,1,8.81143e-07
629,2,1.76229e-06
632,1,8.81143e-07
633,2,1.76229e-06
634,2,1.76229e-06
636,1,8.81143e-07
640,1,8.81143e-07
643,3,2.64343e-06
644,2,1.76229e-06
646,2,1.76229e-06
648,1,8.81143e-07
649,1,8.81143e-07
650,1,8.81143e-07
651,1,8.81143e-07
652,1,8.81143e-07
654,1,8.81143e-07
656,1,8.81143e-07
657,1,8.81143e-07
658,1,8.81143e-07
659,2,1.76229e-06
660,2,1.76229e-06
661,1,8.81143e-07
662,1,8.81143e-07
663,1,8.81143e-07
667,3,2.64343e-06
668,2,1.76229e-06
671,1,8.81143e-07
672,2,1.76229e-06
673,1,8.81143e-07
674,1,8.81143e-07
676,1,8.81143e-07
678,1,8.81143e-07
680,1,8.81143e-07
681,1,8.81143e-07
682,1,8.81143e-07
684,2,1.76229e-06
685,3,2.64343e-06
686,1,8.81143e-07
688,1,8.81143e-07
689,3,2.64343e-06
690,1,8.81143e-07
692,1,8.81143e-07
697,1,8.81143e-07
699,1,8.81143e-07
702,1,8.81143e-07
704,1,8.81143e-07
705,2,1.76229e-06
706,1,8.81143e-07
707,2,1.76229e-06
709,1,8.81143e-07
710,2,1.76229e-06
713,1,8.81143e-07
715,1,8.81143e-07
716,3,2.64343e-06
717,1,8.81143e-07
718,1,8.81143e-07
719,1,8.81143e-07
720,1,8.81143e-07
721,2,1.76229e-06
725,3,2.64343e-06
726,1,8.81143e-07
729,1,8.81143e-07
730,2,1.76229e-06
731,1,8.81143e-07
732,2,1.76229e-06
736,1,8.81143e-07
737,1,8.81143e-07
739,1,8.81143e-07
741,1,8.81143e-07
743,1,8.81143e-07
744,1,8.81143e-07
747,1,8.81143e-07
748,3,2.64343e-06
749,2,1.76229e-06
751,3,2.64343e-06
753,1,8.81143e-07
754,2,1.76229e-06
755,3,2.64343e-06
756,1,8.81143e-07
760,1,8.81143e-07
761,1,8.81143e-07
763,1,8.81143e-07
764,1,8.81143e-07
765,1,8.81143e-07
766,1,8.81143e-07
768,1,8.81143e-07
771,1,8.81143e-07
772,1,8.81143e-07
776,1,8.81143e-07
778,1,8.81143e-07
781,2,1.76229e-06
784,2,1.76229e-06
785,1,8.81143e-07
788,1,8.81143e-07
790,1,8.81143e-07
793,1,8.81143e-07
794,3,2.64343e-06
795,1,8.81143e-07
803,1,8.81143e-07
804,3,2.64343e-06
808,1,8.81143e-07
812,1,8.81143e-07
814,1,8.81143e-07
815,1,8.81143e-07
817,2,1.76229e-06
819,1,8.81143e-07
820,1,8.81143e-07
821,2,1.76229e-06
824,1,8.81143e-07
825,1,8.81143e-07
833,1,8.81143e-07
834,1,8.81143e-07
836,1,8.81143e-07
838,1,8.81143e-07
839,1,8.81143e-07
841,1,8.81143e-07
844,1,8.81143e-07
845,1,8.81143e-07
847,1,8.81143e-07
848,1,8.81143e-07
850,1,8.81143e-07
852,1,8.81143e-07
853,1,8.81143e-07
854,1,8.81143e-07
855,1,8.81143e-07
856,2,1.76229e-06
858,1,8.81143e-07
860,1,8.81143e-07
862,1,8.81143e-07
864,1,8.81143e-07
866,1,8.81143e-07
869,1,8.81143e-07
870,1,8.81143e-07
871,2,1.76229e-06
872,1,8.81143e-07
873,1,8.81143e-07
874,1,8.81143e-07
877,1,8.81143e-07
882,1,8.81143e-07
883,1,8.81143e-07
887,1,8.81143e-07
889,1,8.81143e-07
892,1,8.81143e-07
894,1,8.81143e-07
897,1,8.81143e-07
899,1,8.81143e-07
916,1,8.81143e-07
918,1,8.81143e-07
922,1,8.81143e-07
924,1,8.81143e-07
925,1,8.81143e-07
926,1,8.81143e-07
928,2,1.76229e-06
932,1,8.81143e-07
933,1,8.81143e-07
947,1,8.81143e-07
948,1,8.81143e-07
953,2,1.76229e-06
957,1,8.81143e-07
964,1,8.81143e-07
967,1,8.81143e-07
969,1,8.81143e-07
971,1,8.81143e-07
972,2,1.76229e-06
973,2,1.76229e-06
980,1,8.81143e-07
981,1,8.81143e-07
987,1,8.81143e-07
988,1,8.81143e-07
990,1,8.81143e-07
996,1,8.81143e-07
1000,2,1.76229e-06
1003,1,8.81143e-07
1004,1,8.81143e-07
1007,1,8.81143e-07
1008,2,1.76229e-06
1012,2,1.76229e-06
1013,2,1.76229e-06
1015,1,8.81143e-07
1018,1,8.81143e-07
1019,1,8.81143e-07
1020,1,8.81143e-07
1022,1,8.81143e-07
1023,1,8.81143e-07
1024,1,8.81143e-07
1033,1,8.81143e-07
1037,1,8.81143e-07
1040,1,8.81143e-07
1043,1,8.81143e-07
1045,1,8.81143e-07
1046,1,8.81143e-07
1058,2,1.76229e-06
1059,1,8.81143e-07
1060,1,8.81143e-07
1061,1,8.81143e-07
1064,2,1.76229e-06
1079,1,8.81143e-07
1085,1,8.81143e-07
1086,1,8.81143e-07
1089,1,8.81143e-07
1095,1,8.81143e-07
1097,1,8.81143e-07
1098,1,8.81143e-07
1101,1,8.81143e-07
1103,1,8.81143e-07
1104,1,8.81143e-07
1107,1,8.81143e-07
1108,1,8.81143e-07
1113,1,8.81143e-07
1116,1,8.81143e-07
1130,1,8.81143e-07
1131,1,8.81143e-07
1132,2,1.76229e-06
1144,1,8.81143e-07
1145,1,8.81143e-07
1150,1,8.81143e-07
1152,1,8.81143e-07
1157,1,8.81143e-07
1158,1,8.81143e-07
1161,1,8.81143e-07
1163,1,8.81143e-07
1172,1,8.81143e-07
1174,1,8.81143e-07
1178,1,8.81143e-07
1183,1,8.81143e-07
1198,1,8.81143e-07
1208,1,8.81143e-07
1212,1,8.81143e-07
1229,1,8.81143e-07
1230,1,8.81143e-07
1239,1,8.81143e-07
1244,1,8.81143e-07
1246,1,8.81143e-07
1251,1,8.81143e-07
1254,1,8.81143e-07
1258,1,8.81143e-07
1276,1,8.81143e-07
1278,1,8.81143e-07
1282,1,8.81143e-07
1283,1,8.81143e-07
1287,1,8.81143e-07
1288,1,8.81143e-07
1297,1,8.81143e-07
1310,1,8.81143e-07
1315,1,8.81143e-07
1321,1,8.81143e-07
1333,1,8.81143e-07
1337,1,8.81143e-07
1341,1,8.81143e-07
1350,1,8.81143e-07
1365,1,8.81143e-07
1369,1,8.81143e-07
1379,1,8.81143e-07
1392,1,8.81143e-07
1406,2,1.76229e-06
1407,1,8.81143e-07
1416,1,8.81143e-07
1419,1,8.81143e-07
1421,1,8.81143e-07
1427,1,8.81143e-07
1436,1,8.81143e-07
1442,1,8.81143e-07
1455,1,8.81143e-07
1459,1,8.81143e-07
1478,1,8.81143e-07
1480,1,8.81143e-07
1481,1,8.81143e-07
1486,2,1.76229e-06
1491,1,8.81143e-07
1495,1,8.81143e-07
1511,1,8.81143e-07
1532,1,8.81143e-07
1533,1,8.81143e-07
1558,1,8.81143e-07
1565,1,8.81143e-07
1571,1,8.81143e-07
1582,1,8.81143e-07
1583,1,8.81143e-07
1586,1,8.81143e-07
1588,1,8.81143e-07
1589,1,8.81143e-07
1594,1,8.81143e-07
1622,1,8.81143e-07
1630,1,8.81143e-07
1648,1,8.81143e-07
1651,1,8.81143e-07
1666,1,8.81143e-07
1707,1,8.81143e-07
1718,1,8.81143e-07
1729,3,2.64343e-06
1730,1,8.81143e-07
1761,1,8.81143e-07
1762,1,8.81143e-07
1771,1,8.81143e-07
1808,1,8.81143e-07
1815,2,1.76229e-06
1816,1,8.81143e-07
1823,1,8.81143e-07
1841,1,8.81143e-07
1853,1,8.81143e-07
1860,1,8.81143e-07
1869,1,8.81143e-07
1883,1,8.81143e-07
1884,1,8.81143e-07
1898,1,8.81143e-07
1903,1,8.81143e-07
1924,1,8.81143e-07
1945,1,8.81143e-07
1951,1,8.81143e-07
1959,1,8.81143e-07
1965,1,8.81143e-07
1971,1,8.81143e-07
1992,1,8.81143e-07
2015,1,8.81143e-07
2020,1,8.81143e-07
2058,1,8.81143e-07
2067,1,8.81143e-07
2077,1,8.81143e-07
2083,1,8.81143e-07
2088,1,8.81143e-07
2094,1,8.81143e-07
2100,1,8.81143e-07
2113,1,8.81143e-07
2126,1,8.81143e-07
2128,1,8.81143e-07
2135,1,8.81143e-07
2161,1,8.81143e-07
2164,1,8.81143e-07
2188,1,8.81143e-07
2197,1,8.81143e-07
2199,1,8.81143e-07
2202,1,8.81143e-07
2204,1,8.81143e-07
2211,1,8.81143e-07
2217,1,8.81143e-07
2252,1,8.81143e-07
2257,1,8.81143e-07
2263,1,8.81143e-07
2325,1,8.81143e-07
2334,1,8.81143e-07
2355,1,8.81143e-07
2374,1,8.81143e-07
2378,1,8.81143e-07
2380,1,8.81143e-07
2400,1,8.81143e-07
2444,1,8.81143e-07
2464,1,8.81143e-07
2488,1,8.81143e-07
2504,1,8.81143e-07
2535,1,8.81143e-07
2591,1,8.81143e-07
2628,1,8.81143e-07
2634,1,8.81143e-07
2720,1,8.81143e-07
2742,1,8.81143e-07
2753,1,8.81143e-07
2763,1,8.81143e-07
2799,1,8.81143e-07
2800,1,8.81143e-07
2818,1,8.81143e-07
2830,1,8.81143e-07
2837,1,8.81143e-07
2866,2,1.76229e-06
2924,1,8.81143e-07
2956,1,8.81143e-07
2992,1,8.81143e-07
3024,1,8.81143e-07
3035,1,8.81143e-07
3100,1,8.81143e-07
3114,1,8.81143e-07
3160,1,8.81143e-07
3394,1,8.81143e-07
3506,1,8.81143e-07
3621,1,8.81143e-07
3707,1,8.81143e-07
4044,1,8.81143e-07
4217,1,8.81143e-07
4253,1,8.81143e-07
4352,1,8.81143e-07
4364,1,8.81143e-07
4422,1,8.81143e-07
4877,1,8.81143e-07
4899,1,8.81143e-07
5393,1,8.81143e-07
6102,1,8.81143e-07
7917,1,8.81143e-07
8843,1,8.81143e-07
9762,1,8.81143e-07
10461,1,8.81143e-07
11281,1,8.81143e-07
14641,1,8.81143e-07
28754,1,8.81143e-07
