k,count,prob
870,2,3.70037e-06
875,3,5.55055e-06
885,2,3.70037e-06
906,1,1.85018e-06
914,1,1.85018e-06
938,3,5.55055e-06
940,1,1.85018e-06
951,2,3.70037e-06
954,1,1.85018e-06
956,4,7.40073e-06
957,1,1.85018e-06
1007,1,1.85018e-06
1037,1,1.85018e-06
1039,1,1.85018e-06
1041,1,1.85018e-06
1076,1,1.85018e-06
1077,1,1.85018e-06
1165,1,1.85018e-06
1201,1,1.85018e-06
1217,1,1.85018e-06
1223,1,1.85018e-06
1270,1,1.85018e-06
1282,1,1.85018e-06
1632,1,1.85018e-06
1683,1,1.85018e-06
1687,1,1.85018e-06
1913,2,3.70037e-06
3299,1,1.85018e-06
