k,count,prob
108,4,0.000562193
109,9,0.00126493
110,7,0.000983837
111,6,0.000843289
112,9,0.00126493
113,5,0.000702741
114,12,0.00168658
115,9,0.00126493
116,8,0.00112439
117,5,0.000702741
118,9,0.00126493
119,8,0.00112439
120,3,0.000421644
121,6,0.000843289
122,4,0.000562193
123,7,0.000983837
124,7,0.000983837
125,4,0.000562193
126,12,0.00168658
128,3,0.000421644
129,3,0.000421644
130,5,0.000702741
131,2,0.000281096
132,2,0.000281096
133,5,0.000702741
134,3,0.000421644
135,2,0.000281096
136,3,0.000421644
138,5,0.000702741
139,6,0.000843289
140,2,0.000281096
141,4,0.000562193
142,3,0.000421644
143,3,0.000421644
144,8,0.00112439
145,2,0.000281096
146,5,0.000702741
147,8,0.00112439
148,3,0.000421644
149,3,0.000421644
150,4,0.000562193
152,3,0.000421644
153,1,0.000140548
154,4,0.000562193
155,1,0.000140548
156,3,0.000421644
157,5,0.000702741
158,2,0.000281096
159,4,0.000562193
160,4,0.000562193
161,1,0.000140548
162,4,0.000562193
163,4,0.000562193
164,3,0.000421644
166,1,0.000140548
167,2,0.000281096
168,3,0.000421644
169,2,0.000281096
170,1,0.000140548
171,2,0.000281096
172,3,0.000421644
173,2,0.000281096
175,3,0.000421644
176,1,0.000140548
177,2,0.000281096
178,2,0.000281096
179,4,0.000562193
180,1,0.000140548
181,4,0.000562193
182,1,0.000140548
184,1,0.000140548
186,3,0.000421644
187,2,0.000281096
188,1,0.000140548
189,2,0.000281096
190,4,0.000562193
191,3,0.000421644
192,2,0.000281096
193,3,0.000421644
194,4,0.000562193
195,3,0.000421644
197,2,0.000281096
199,1,0.000140548
200,1,0.000140548
202,3,0.000421644
203,1,0.000140548
204,4,0.000562193
205,4,0.000562193
206,1,0.000140548
207,1,0.000140548
208,2,0.000281096
210,2,0.000281096
211,2,0.000281096
212,4,0.000562193
213,1,0.000140548
214,2,0.000281096
216,2,0.000281096
217,2,0.000281096
218,2,0.000281096
219,1,0.000140548
221,2,0.000281096
222,1,0.000140548
223,1,0.000140548
224,3,0.000421644
226,2,0.000281096
227,3,0.000421644
228,2,0.000281096
229,1,0.000140548
230,2,0.000281096
231,1,0.000140548
232,1,0.000140548
233,2,0.000281096
234,1,0.000140548
238,2,0.000281096
239,1,0.000140548
243,1,0.000140548
244,2,0.000281096
245,1,0.000140548
246,1,0.000140548
247,1,0.000140548
248,2,0.000281096
249,1,0.000140548
250,1,0.000140548
251,1,0.000140548
253,1,0.000140548
254,1,0.000140548
255,1,0.000140548
256,1,0.000140548
257,2,0.000281096
258,1,0.000140548
260,1,0.000140548
263,3,0.000421644
264,1,0.000140548
265,1,0.000140548
266,2,0.000281096
268,2,0.000281096
269,1,0.000140548
271,1,0.000140548
274,2,0.000281096
275,3,0.000421644
276,1,0.000140548
281,1,0.000140548
287,1,0.000140548
288,1,0.000140548
291,2,0.000281096
292,1,0.000140548
297,1,0.000140548
298,3,0.000421644
302,1,0.000140548
303,1,0.000140548
305,1,0.000140548
309,2,0.000281096
311,2,0.000281096
314,3,0.000421644
318,1,0.000140548
321,1,0.000140548
328,1,0.000140548
331,1,0.000140548
332,1,0.000140548
334,1,0.000140548
346,1,0.000140548
352,1,0.000140548
353,1,0.000140548
356,1,0.000140548
361,2,0.000281096
362,1,0.000140548
365,1,0.000140548
368,1,0.000140548
372,1,0.000140548
378,1,0.000140548
384,1,0.000140548
387,1,0.000140548
395,1,0.000140548
399,3,0.000421644
403,1,0.000140548
406,1,0.000140548
410,2,0.000281096
414,1,0.000140548
425,1,0.000140548
435,1,0.000140548
446,1,0.000140548
467,1,0.000140548
477,1,0.000140548
495,1,0.000140548
517,1,0.000140548
533,1,0.000140548
618,1,0.000140548
688,1,0.000140548
732,1,0.000140548
740,1,0.000140548
743,1,0.000140548
773,1,0.000140548
1065,1,0.000140548
