k,count,prob
619,10,3.07004e-05
628,1,3.07004e-06
637,1,3.07004e-06
642,1,3.07004e-06
651,1,3.07004e-06
683,1,3.07004e-06
688,2,6.14007e-06
692,2,6.14007e-06
694,1,3.07004e-06
699,1,3.07004e-06
700,1,3.07004e-06
750,1,3.07004e-06
751,1,3.07004e-06
752,1,3.07004e-06
759,1,3.07004e-06
760,1,3.07004e-06
783,1,3.07004e-06
817,9,2.76303e-05
844,1,3.07004e-06
865,1,3.07004e-06
870,1,3.07004e-06
874,1,3.07004e-06
880,1,3.07004e-06
881,7,2.14903e-05
882,7,2.14903e-05
885,7,2.14903e-05
906,1,3.07004e-06
912,1,3.07004e-06
934,1,3.07004e-06
951,1,3.07004e-06
965,1,3.07004e-06
966,1,3.07004e-06
1027,1,3.07004e-06
1033,1,3.07004e-06
1038,1,3.07004e-06
1102,1,3.07004e-06
1145,1,3.07004e-06
1148,1,3.07004e-06
1149,1,3.07004e-06
1186,1,3.07004e-06
1195,5,1.53502e-05
1197,2,6.14007e-06
1200,2,6.14007e-06
1202,1,3.07004e-06
1222,1,3.07004e-06
1224,1,3.07004e-06
1228,1,3.07004e-06
1230,2,6.14007e-06
1233,1,3.07004e-06
1239,1,3.07004e-06
1241,1,3.07004e-06
1269,1,3.07004e-06
1431,1,3.07004e-06
1479,1,3.07004e-06
1556,1,3.07004e-06
1558,1,3.07004e-06
1675,1,3.07004e-06
1737,2,6.14007e-06
1739,1,3.07004e-06
1894,1,3.07004e-06
1897,1,3.07004e-06
1979,1,3.07004e-06
2108,1,3.07004e-06
2168,1,3.07004e-06
2349,1,3.07004e-06
2647,1,3.07004e-06
2660,1,3.07004e-06
3449,1,3.07004e-06
3564,2,6.14007e-06
3573,2,6.14007e-06
3578,2,6.14007e-06
4282,1,3.07004e-06
4316,1,3.07004e-06
7026,1,3.07004e-06
7623,1,3.07004e-06
10721,1,3.07004e-06
