k,count,prob
149,10,3.54732e-05
150,13,4.61152e-05
151,6,2.12839e-05
152,8,2.83786e-05
153,6,2.12839e-05
154,1,3.54732e-06
155,5,1.77366e-05
156,24,8.51357e-05
157,21,7.44937e-05
158,11,3.90205e-05
159,6,2.12839e-05
160,8,2.83786e-05
161,4,1.41893e-05
162,2,7.09464e-06
163,4,1.41893e-05
164,6,2.12839e-05
165,7,2.48312e-05
166,2,7.09464e-06
167,4,1.41893e-05
168,8,2.83786e-05
169,5,1.77366e-05
170,8,2.83786e-05
171,3,1.0642e-05
172,1,3.54732e-06
173,3,1.0642e-05
174,1,3.54732e-06
175,2,7.09464e-06
176,5,1.77366e-05
177,2,7.09464e-06
178,1,3.54732e-06
179,3,1.0642e-05
180,4,1.41893e-05
181,2,7.09464e-06
182,17,6.03044e-05
183,11,3.90205e-05
184,2,7.09464e-06
185,4,1.41893e-05
186,1,3.54732e-06
187,1,3.54732e-06
188,6,2.12839e-05
189,27,9.57776e-05
190,25,8.8683e-05
191,14,4.96625e-05
192,9,3.19259e-05
193,9,3.19259e-05
194,3,1.0642e-05
195,6,2.12839e-05
196,5,1.77366e-05
197,12,4.25678e-05
198,5,1.77366e-05
199,8,2.83786e-05
200,8,2.83786e-05
201,10,3.54732e-05
202,9,3.19259e-05
203,3,1.0642e-05
204,2,7.09464e-06
205,10,3.54732e-05
206,2,7.09464e-06
207,1,3.54732e-06
208,3,1.0642e-05
209,6,2.12839e-05
210,1,3.54732e-06
211,5,1.77366e-05
212,10,3.54732e-05
213,7,2.48312e-05
214,4,1.41893e-05
215,9,3.19259e-05
216,5,1.77366e-05
217,1,3.54732e-06
218,1,3.54732e-06
220,4,1.41893e-05
221,7,2.48312e-05
222,6,2.12839e-05
223,3,1.0642e-05
224,5,1.77366e-05
225,1,3.54732e-06
226,9,3.19259e-05
227,9,3.19259e-05
228,4,1.41893e-05
229,3,1.0642e-05
230,1,3.54732e-06
231,4,1.41893e-05
232,12,4.25678e-05
233,1,3.54732e-06
234,14,4.96625e-05
235,7,2.48312e-05
236,4,1.41893e-05
237,5,1.77366e-05
238,1,3.54732e-06
239,4,1.41893e-05
240,4,1.41893e-05
241,3,1.0642e-05
242,5,1.77366e-05
243,4,1.41893e-05
244,1,3.54732e-06
245,6,2.12839e-05
246,2,7.09464e-06
247,4,1.41893e-05
248,9,3.19259e-05
249,2,7.09464e-06
250,3,1.0642e-05
251,10,3.54732e-05
253,1,3.54732e-06
254,1,3.54732e-06
255,1,3.54732e-06
256,3,1.0642e-05
257,3,1.0642e-05
259,3,1.0642e-05
260,2,7.09464e-06
261,1,3.54732e-06
262,4,1.41893e-05
263,1,3.54732e-06
264,1,3.54732e-06
265,1,3.54732e-06
266,3,1.0642e-05
267,1,3.54732e-06
268,2,7.09464e-06
269,2,7.09464e-06
270,3,1.0642e-05
271,3,1.0642e-05
272,1,3.54732e-06
273,2,7.09464e-06
274,3,1.0642e-05
276,6,2.12839e-05
277,2,7.09464e-06
278,2,7.09464e-06
280,2,7.09464e-06
281,1,3.54732e-06
282,2,7.09464e-06
283,4,1.41893e-05
284,3,1.0642e-05
285,1,3.54732e-06
286,2,7.09464e-06
288,1,3.54732e-06
289,2,7.09464e-06
290,1,3.54732e-06
291,2,7.09464e-06
292,1,3.54732e-06
294,1,3.54732e-06
297,1,3.54732e-06
298,1,3.54732e-06
302,1,3.54732e-06
303,1,3.54732e-06
305,1,3.54732e-06
306,2,7.09464e-06
307,1,3.54732e-06
310,1,3.54732e-06
312,2,7.09464e-06
313,1,3.54732e-06
314,2,7.09464e-06
316,2,7.09464e-06
317,1,3.54732e-06
318,2,7.09464e-06
319,4,1.41893e-05
320,2,7.09464e-06
321,1,3.54732e-06
322,2,7.09464e-06
323,1,3.54732e-06
324,3,1.0642e-05
325,5,1.77366e-05
326,1,3.54732e-06
327,3,1.0642e-05
328,5,1.77366e-05
330,1,3.54732e-06
331,5,1.77366e-05
332,3,1.0642e-05
333,5,1.77366e-05
334,1,3.54732e-06
335,2,7.09464e-06
337,2,7.09464e-06
338,2,7.09464e-06
339,9,3.19259e-05
340,3,1.0642e-05
342,3,1.0642e-05
344,2,7.09464e-06
345,2,7.09464e-06
346,1,3.54732e-06
347,1,3.54732e-06
348,1,3.54732e-06
349,3,1.0642e-05
353,2,7.09464e-06
354,1,3.54732e-06
356,3,1.0642e-05
358,2,7.09464e-06
359,2,7.09464e-06
360,3,1.0642e-05
361,1,3.54732e-06
362,1,3.54732e-06
368,1,3.54732e-06
371,3,1.0642e-05
372,1,3.54732e-06
374,2,7.09464e-06
375,29,0.000102872
376,1,3.54732e-06
377,1,3.54732e-06
378,3,1.0642e-05
380,1,3.54732e-06
381,1,3.54732e-06
383,1,3.54732e-06
385,8,2.83786e-05
386,11,3.90205e-05
387,3,1.0642e-05
388,4,1.41893e-05
391,2,7.09464e-06
392,1,3.54732e-06
397,2,7.09464e-06
398,3,1.0642e-05
399,1,3.54732e-06
400,1,3.54732e-06
405,1,3.54732e-06
406,1,3.54732e-06
408,1,3.54732e-06
412,1,3.54732e-06
413,1,3.54732e-06
416,1,3.54732e-06
418,2,7.09464e-06
419,8,2.83786e-05
420,2,7.09464e-06
421,1,3.54732e-06
423,1,3.54732e-06
424,2,7.09464e-06
426,1,3.54732e-06
427,17,6.03044e-05
428,4,1.41893e-05
432,2,7.09464e-06
434,1,3.54732e-06
435,1,3.54732e-06
438,1,3.54732e-06
439,1,3.54732e-06
442,1,3.54732e-06
445,2,7.09464e-06
446,1,3.54732e-06
447,1,3.54732e-06
449,1,3.54732e-06
452,2,7.09464e-06
453,3,1.0642e-05
454,2,7.09464e-06
457,1,3.54732e-06
460,1,3.54732e-06
461,1,3.54732e-06
464,1,3.54732e-06
465,3,1.0642e-05
468,3,1.0642e-05
472,1,3.54732e-06
474,1,3.54732e-06
475,1,3.54732e-06
477,1,3.54732e-06
478,1,3.54732e-06
481,1,3.54732e-06
486,1,3.54732e-06
489,1,3.54732e-06
490,1,3.54732e-06
496,1,3.54732e-06
500,2,7.09464e-06
501,1,3.54732e-06
503,1,3.54732e-06
504,1,3.54732e-06
507,2,7.09464e-06
518,1,3.54732e-06
520,1,3.54732e-06
522,1,3.54732e-06
523,1,3.54732e-06
524,1,3.54732e-06
525,1,3.54732e-06
526,1,3.54732e-06
527,2,7.09464e-06
528,1,3.54732e-06
531,1,3.54732e-06
534,1,3.54732e-06
535,1,3.54732e-06
536,1,3.54732e-06
539,1,3.54732e-06
541,2,7.09464e-06
553,5,1.77366e-05
554,1,3.54732e-06
561,1,3.54732e-06
570,1,3.54732e-06
572,1,3.54732e-06
579,1,3.54732e-06
580,3,1.0642e-05
581,5,1.77366e-05
582,2,7.09464e-06
583,1,3.54732e-06
584,1,3.54732e-06
585,1,3.54732e-06
587,1,3.54732e-06
588,2,7.09464e-06
589,2,7.09464e-06
600,1,3.54732e-06
612,1,3.54732e-06
613,1,3.54732e-06
614,1,3.54732e-06
623,1,3.54732e-06
624,1,3.54732e-06
626,2,7.09464e-06
629,1,3.54732e-06
631,2,7.09464e-06
632,1,3.54732e-06
639,1,3.54732e-06
645,1,3.54732e-06
647,1,3.54732e-06
648,1,3.54732e-06
650,2,7.09464e-06
651,1,3.54732e-06
652,1,3.54732e-06
653,2,7.09464e-06
654,1,3.54732e-06
655,1,3.54732e-06
656,1,3.54732e-06
658,3,1.0642e-05
660,1,3.54732e-06
661,2,7.09464e-06
662,1,3.54732e-06
663,1,3.54732e-06
664,1,3.54732e-06
667,1,3.54732e-06
668,1,3.54732e-06
669,3,1.0642e-05
680,1,3.54732e-06
681,1,3.54732e-06
682,1,3.54732e-06
683,2,7.09464e-06
684,3,1.0642e-05
685,1,3.54732e-06
687,1,3.54732e-06
688,4,1.41893e-05
689,1,3.54732e-06
690,3,1.0642e-05
693,5,1.77366e-05
694,1,3.54732e-06
695,2,7.09464e-06
696,3,1.0642e-05
697,2,7.09464e-06
701,2,7.09464e-06
702,1,3.54732e-06
707,2,7.09464e-06
708,1,3.54732e-06
710,3,1.0642e-05
712,2,7.09464e-06
716,1,3.54732e-06
725,1,3.54732e-06
728,1,3.54732e-06
731,1,3.54732e-06
732,1,3.54732e-06
737,1,3.54732e-06
743,1,3.54732e-06
745,2,7.09464e-06
749,1,3.54732e-06
751,1,3.54732e-06
752,2,7.09464e-06
753,1,3.54732e-06
757,1,3.54732e-06
758,3,1.0642e-05
764,1,3.54732e-06
766,1,3.54732e-06
768,2,7.09464e-06
771,3,1.0642e-05
776,1,3.54732e-06
777,1,3.54732e-06
778,1,3.54732e-06
780,1,3.54732e-06
782,1,3.54732e-06
783,1,3.54732e-06
785,1,3.54732e-06
787,2,7.09464e-06
799,1,3.54732e-06
809,1,3.54732e-06
812,1,3.54732e-06
825,1,3.54732e-06
826,1,3.54732e-06
842,1,3.54732e-06
846,1,3.54732e-06
865,1,3.54732e-06
869,1,3.54732e-06
871,2,7.09464e-06
875,1,3.54732e-06
876,2,7.09464e-06
880,1,3.54732e-06
885,2,7.09464e-06
887,1,3.54732e-06
890,1,3.54732e-06
895,1,3.54732e-06
897,1,3.54732e-06
898,1,3.54732e-06
905,1,3.54732e-06
911,1,3.54732e-06
912,1,3.54732e-06
914,1,3.54732e-06
918,1,3.54732e-06
930,1,3.54732e-06
950,1,3.54732e-06
981,1,3.54732e-06
989,1,3.54732e-06
1011,2,7.09464e-06
1016,1,3.54732e-06
1021,3,1.0642e-05
1022,1,3.54732e-06
1025,1,3.54732e-06
1034,1,3.54732e-06
1047,1,3.54732e-06
1048,1,3.54732e-06
1061,1,3.54732e-06
1068,1,3.54732e-06
1074,1,3.54732e-06
1075,1,3.54732e-06
1077,1,3.54732e-06
1084,1,3.54732e-06
1095,1,3.54732e-06
1096,1,3.54732e-06
1099,1,3.54732e-06
1114,1,3.54732e-06
1118,1,3.54732e-06
1123,1,3.54732e-06
1127,1,3.54732e-06
1137,1,3.54732e-06
1156,1,3.54732e-06
1163,1,3.54732e-06
1165,1,3.54732e-06
1174,1,3.54732e-06
1176,1,3.54732e-06
1180,1,3.54732e-06
1182,2,7.09464e-06
1184,1,3.54732e-06
1186,1,3.54732e-06
1188,1,3.54732e-06
1194,3,1.0642e-05
1198,3,1.0642e-05
1202,1,3.54732e-06
1211,2,7.09464e-06
1213,1,3.54732e-06
1217,1,3.54732e-06
1222,3,1.0642e-05
1225,1,3.54732e-06
1232,1,3.54732e-06
1239,1,3.54732e-06
1242,1,3.54732e-06
1251,1,3.54732e-06
1252,2,7.09464e-06
1254,2,7.09464e-06
1258,1,3.54732e-06
1274,1,3.54732e-06
1321,1,3.54732e-06
1372,1,3.54732e-06
1390,1,3.54732e-06
1404,1,3.54732e-06
1405,1,3.54732e-06
1441,1,3.54732e-06
1576,1,3.54732e-06
1578,1,3.54732e-06
1594,1,3.54732e-06
1600,1,3.54732e-06
1602,1,3.54732e-06
1616,1,3.54732e-06
1681,1,3.54732e-06
1758,1,3.54732e-06
1768,3,1.0642e-05
1771,1,3.54732e-06
1772,1,3.54732e-06
1774,1,3.54732e-06
1780,1,3.54732e-06
1788,1,3.54732e-06
1792,1,3.54732e-06
1803,1,3.54732e-06
1844,1,3.54732e-06
1884,1,3.54732e-06
1885,2,7.09464e-06
1887,1,3.54732e-06
1892,1,3.54732e-06
1899,1,3.54732e-06
2090,5,1.77366e-05
2092,1,3.54732e-06
2093,1,3.54732e-06
2094,2,7.09464e-06
2095,6,2.12839e-05
2170,1,3.54732e-06
2171,1,3.54732e-06
2245,1,3.54732e-06
2247,1,3.54732e-06
2300,1,3.54732e-06
2385,3,1.0642e-05
2389,1,3.54732e-06
2416,1,3.54732e-06
2453,1,3.54732e-06
2472,2,7.09464e-06
2523,1,3.54732e-06
2623,2,7.09464e-06
2637,1,3.54732e-06
2641,1,3.54732e-06
2652,1,3.54732e-06
2662,1,3.54732e-06
2668,1,3.54732e-06
2681,1,3.54732e-06
2683,1,3.54732e-06
2687,1,3.54732e-06
2953,1,3.54732e-06
2955,2,7.09464e-06
2963,1,3.54732e-06
2976,1,3.54732e-06
2977,2,7.09464e-06
2979,1,3.54732e-06
3098,1,3.54732e-06
3099,1,3.54732e-06
3182,1,3.54732e-06
3225,1,3.54732e-06
3576,1,3.54732e-06
3608,1,3.54732e-06
4906,4,1.41893e-05
4907,1,3.54732e-06
6709,1,3.54732e-06
6731,1,3.54732e-06
8345,1,3.54732e-06
8346,11,3.90205e-05
10245,1,3.54732e-06
10337,1,3.54732e-06
13874,1,3.54732e-06
13937,1,3.54732e-06
15285,1,3.54732e-06
18931,1,3.54732e-06
18944,1,3.54732e-06
18967,1,3.54732e-06
18982,1,3.54732e-06
18983,1,3.54732e-06
18990,1,3.54732e-06
19004,1,3.54732e-06
19385,1,3.54732e-06
19459,1,3.54732e-06
21923,1,3.54732e-06
38625,1,3.54732e-06
