k,count,prob
165,9,0.00292683
166,2,0.000650407
167,7,0.00227642
168,6,0.00195122
169,8,0.00260163
170,4,0.00130081
171,2,0.000650407
172,11,0.00357724
173,7,0.00227642
174,9,0.00292683
175,4,0.00130081
177,2,0.000650407
178,5,0.00162602
179,3,0.00097561
180,1,0.000325203
181,5,0.00162602
182,7,0.00227642
183,8,0.00260163
184,4,0.00130081
185,3,0.00097561
186,2,0.000650407
187,5,0.00162602
188,1,0.000325203
189,2,0.000650407
190,2,0.000650407
191,1,0.000325203
192,5,0.00162602
193,3,0.00097561
194,5,0.00162602
195,5,0.00162602
196,4,0.00130081
197,1,0.000325203
198,2,0.000650407
199,3,0.00097561
200,3,0.00097561
201,2,0.000650407
202,1,0.000325203
204,1,0.000325203
205,5,0.00162602
206,2,0.000650407
207,3,0.00097561
208,4,0.00130081
209,3,0.00097561
210,4,0.00130081
211,3,0.00097561
212,2,0.000650407
213,3,0.00097561
214,1,0.000325203
215,2,0.000650407
216,1,0.000325203
217,2,0.000650407
218,1,0.000325203
220,2,0.000650407
221,4,0.00130081
222,2,0.000650407
223,3,0.00097561
224,1,0.000325203
225,2,0.000650407
228,2,0.000650407
229,2,0.000650407
230,3,0.00097561
231,3,0.00097561
233,3,0.00097561
234,1,0.000325203
235,1,0.000325203
236,2,0.000650407
237,1,0.000325203
238,1,0.000325203
240,2,0.000650407
241,3,0.00097561
242,2,0.000650407
243,1,0.000325203
245,1,0.000325203
246,2,0.000650407
247,1,0.000325203
248,1,0.000325203
249,1,0.000325203
250,2,0.000650407
251,2,0.000650407
254,1,0.000325203
255,4,0.00130081
256,3,0.00097561
261,1,0.000325203
262,1,0.000325203
263,1,0.000325203
265,2,0.000650407
266,1,0.000325203
267,1,0.000325203
270,1,0.000325203
271,1,0.000325203
274,1,0.000325203
275,1,0.000325203
276,4,0.00130081
277,2,0.000650407
279,1,0.000325203
284,1,0.000325203
287,1,0.000325203
288,1,0.000325203
290,1,0.000325203
291,1,0.000325203
293,1,0.000325203
295,1,0.000325203
297,1,0.000325203
298,1,0.000325203
303,1,0.000325203
310,1,0.000325203
311,1,0.000325203
315,2,0.000650407
332,1,0.000325203
339,1,0.000325203
350,1,0.000325203
360,1,0.000325203
361,2,0.000650407
364,1,0.000325203
389,1,0.000325203
403,1,0.000325203
464,1,0.000325203
472,1,0.000325203
473,1,0.000325203
